15.39576535135476_100.1618067615199_120_2013-09_11_Road;tick;0.0541583;sandbar, sand bar;0.0521181;electric ray, crampfish, numbfish, torpedo;0.0287092;leatherback turtle, leatherback, leathery turtle, Dermochelys coriacea;0.028393;shovel;0.0152408
15.38387157581406_100.1506059146679_300_2013-07_10_Road;mobile home, manufactured home;0.0577147;skunk, polecat, wood pussy;0.037545;shopping cart;0.0254365;garbage truck, dustcart;0.0239622;streetcar, tram, tramcar, trolley, trolley car;0.0205706
15.38877604048507_100.1489413991554_300_2013-07_6_Tree;lakeside, lakeshore;0.219036;worm fence, snake fence, snake-rail fence, Virginia fence;0.0747358;maze, labyrinth;0.0536921;mobile home, manufactured home;0.0328174;golf ball;0.0287542
15.39990392763184_100.1585977802681_0_2013-09_9_Car;Arabian camel, dromedary, Camelus dromedarius;0.0778162;cliff, drop, drop-off;0.0536577;komondor;0.0252899;dam, dike, dyke;0.022995;llama;0.0218624
15.38664746120377_100.1496539993926_180_2013-07_15_Road;tick;0.035645;broom;0.0314639;komondor;0.0185923;barn spider, Araneus cavaticus;0.0146654;polecat, fitch, foulmart, foumart, Mustela putorius;0.0117724
15.38810922913163_100.1628317027136_0_2013-09_7_Road;worm fence, snake fence, snake-rail fence, Virginia fence;0.12122;lakeside, lakeshore;0.0760589;mountain bike, all-terrain bike, off-roader;0.0602441;radio telescope, radio reflector;0.0356051;oxcart;0.0248298
15.38750109955465_100.1496561521451_60_2016-10_13_Road;seashore, coast, seacoast, sea-coast;0.0906402;tennis ball;0.0378274;sandbar, sand bar;0.034231;Indian cobra, Naja naja;0.0178477;dingo, warrigal, warragal, Canis dingo;0.0128032
15.38285994268672_100.1509504379165_120_2013-07_11_Road;plane, carpenter's plane, woodworking plane;0.0224803;snowplow, snowplough;0.0218615;limousine, limo;0.0212886;scabbard;0.0162268;aircraft carrier, carrier, flattop, attack aircraft carrier;0.0161437
15.38441221924678_100.1633232679042_180_2013-09_10_Road;dam, dike, dyke;0.0507921;hoopskirt, crinoline;0.0280666;dining table, board;0.0252645;broom;0.019111;vase;0.0128867
15.39990392763184_100.1585977802681_60_2013-09_10_Road;sandbar, sand bar;0.424011;seashore, coast, seacoast, sea-coast;0.399271;geyser;0.0129814;African crocodile, Nile crocodile, Crocodylus niloticus;0.00599549;promontory, headland, head, foreland;0.00535597
15.38207965704545_100.1512157151918_60_2013-07_14_Road;broom;0.025069;skunk, polecat, wood pussy;0.0169953;Indian cobra, Naja naja;0.0160038;hook, claw;0.0135199;quill, quill pen;0.0133058
15.38431124416025_100.1507375750836_300_2016-10_9_Road;unicycle, monocycle;0.0709449;shopping cart;0.028936;go-kart;0.0260922;tricycle, trike, velocipede;0.018871;limousine, limo;0.0186938
15.38080873887222_100.1516480750733_0_2013-07_11_Road;aircraft carrier, carrier, flattop, attack aircraft carrier;0.108749;unicycle, monocycle;0.0324968;go-kart;0.0248898;limousine, limo;0.023502;shopping cart;0.0202468
15.38958265644966_100.148935375637_180_2016-10_15_Road;crate;0.114854;racket, racquet;0.0801499;tennis ball;0.0643253;maze, labyrinth;0.044317;paddle, boat paddle;0.025675
15.37831049920183_100.1672257386117_300_2013-09_12_Tree;worm fence, snake fence, snake-rail fence, Virginia fence;0.0367996;EntleBucher;0.0281383;lakeside, lakeshore;0.0239091;Welsh springer spaniel;0.0219186;golf ball;0.0212146
15.40026506803513_100.1582357079253_120_2013-09_12_Tree;Great Pyrenees;0.0384644;West Highland white terrier;0.0345963;Old English sheepdog, bobtail;0.0275406;Maltese dog, Maltese terrier, Maltese;0.018751;malamute, malemute, Alaskan malamute;0.0167016
15.38285994268672_100.1509504379165_60_2013-07_12_Road;seashore, coast, seacoast, sea-coast;0.171082;sandbar, sand bar;0.104427;leatherback turtle, leatherback, leathery turtle, Dermochelys coriacea;0.0920096;snowplow, snowplough;0.0241699;submarine, pigboat, sub, U-boat;0.0202939
15.38214245921093_100.1514744844401_180_2016-10_5_SignSymbol;trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi;0.115292;airliner;0.0792626;solar dish, solar collector, solar furnace;0.0400263;tow truck, tow car, wrecker;0.0362374;steel arch bridge;0.0330446
15.37853437002543_100.1654552708796_180_2013-09_5_Car;valley, vale;0.174198;mountain bike, all-terrain bike, off-roader;0.0917802;cliff, drop, drop-off;0.0405082;promontory, headland, head, foreland;0.0377574;lakeside, lakeshore;0.0323917
15.38750109955465_100.1496561521451_60_2016-10_14_Road;broom;0.0366714;quill, quill pen;0.0184784;Indian cobra, Naja naja;0.0118011;skunk, polecat, wood pussy;0.011106;thimble;0.00954319
15.37803305245586_100.1695462175645_180_2013-09_8_Tree;radio telescope, radio reflector;0.233129;alp;0.0402119;megalith, megalithic structure;0.0392325;worm fence, snake fence, snake-rail fence, Virginia fence;0.031506;golf ball;0.0300766
15.38667478914231_100.1630425804965_300_2013-09_9_Road;mountain bike, all-terrain bike, off-roader;0.128545;unicycle, monocycle;0.0315959;seashore, coast, seacoast, sea-coast;0.0284885;oxcart;0.0257777;gazelle;0.0254353
15.3877281060513_100.1628893749949_0_2013-09_7_Sky;worm fence, snake fence, snake-rail fence, Virginia fence;0.13195;lakeside, lakeshore;0.12962;mountain bike, all-terrain bike, off-roader;0.087974;seashore, coast, seacoast, sea-coast;0.0612409;rapeseed;0.0243348
15.39990392763184_100.1585977802681_120_2013-09_16_Road;overskirt;0.415946;gown;0.406089;hoopskirt, crinoline;0.0518376;groom, bridegroom;0.0175978;cloak;0.0122208
15.37853437002543_100.1654552708796_180_2013-09_15_Road;racer, race car, racing car;0.314964;go-kart;0.0304773;seashore, coast, seacoast, sea-coast;0.0200652;snowplow, snowplough;0.0148127;sports car, sport car;0.0103248
15.38751870577555_100.1493634707693_0_2013-07_16_Car;screen, CRT screen;0.162572;bathtub, bathing tub, bath, tub;0.130951;monitor;0.0746865;washbasin, handbasin, washbowl, lavabo, wash-hand basin;0.0413487;modem;0.0390594
15.38877604048507_100.1489413991554_120_2013-07_12_Pavement;nematode, nematode worm, roundworm;0.14133;Petri dish;0.0327939;Band Aid;0.0187274;banded gecko;0.0134798;lacewing, lacewing fly;0.012366
15.37854655019533_100.1630508621637_240_2013-09_6_Road;valley, vale;0.204363;dam, dike, dyke;0.0486136;alp;0.0470173;worm fence, snake fence, snake-rail fence, Virginia fence;0.0256323;trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi;0.0182031
15.37847372318549_100.165914767185_300_2013-09_13_Road;dam, dike, dyke;0.0465006;weasel;0.0224806;cliff, drop, drop-off;0.0222151;fur coat;0.0141843;ox;0.0130468
15.38877604048507_100.1489413991554_180_2013-07_9_Road;aircraft carrier, carrier, flattop, attack aircraft carrier;0.132114;breakwater, groin, groyne, mole, bulwark, seawall, jetty;0.0235259;unicycle, monocycle;0.020511;crutch;0.0181643;missile;0.0160784
15.38315418585631_100.1634914957246_0_2013-09_9_Car;mountain bike, all-terrain bike, off-roader;0.143055;valley, vale;0.0568527;skunk, polecat, wood pussy;0.0163644;worm fence, snake fence, snake-rail fence, Virginia fence;0.0157265;cliff, drop, drop-off;0.0156589
15.38877604048507_100.1489413991554_60_2013-07_15_Road;fireboat;0.0654763;submarine, pigboat, sub, U-boat;0.0457776;drilling platform, offshore rig;0.033252;airship, dirigible;0.0315882;trimaran;0.0291106
15.37859081847282_100.1524059949811_0_2013-07_12_Road;doormat, welcome mat;0.0440722;manhole cover;0.0374198;ladle;0.0312969;letter opener, paper knife, paperknife;0.0279717;scabbard;0.0201242
15.38086663217014_100.151907544251_0_2016-10_10_Pavement;letter opener, paper knife, paperknife;0.02745;broom;0.0252739;revolver, six-gun, six-shooter;0.0200678;quill, quill pen;0.0175719;switch, electric switch, electrical switch;0.016894
15.3877281060513_100.1628893749949_60_2013-09_8_Tree;worm fence, snake fence, snake-rail fence, Virginia fence;0.0510268;valley, vale;0.0389138;hartebeest;0.0315394;lakeside, lakeshore;0.0277536;apiary, bee house;0.0270922
15.38161496791906_100.1513736994544_240_2013-07_5_Tree;hartebeest;0.124127;worm fence, snake fence, snake-rail fence, Virginia fence;0.0538602;tusker;0.0476787;megalith, megalithic structure;0.0404278;gazelle;0.0396907
15.38137078734829_100.1517358157884_0_2016-10_12_Road;skunk, polecat, wood pussy;0.0631921;unicycle, monocycle;0.0543511;go-kart;0.0259754;leatherback turtle, leatherback, leathery turtle, Dermochelys coriacea;0.0255474;limousine, limo;0.0240502
15.38751870577555_100.1493634707693_300_2013-07_11_Road;limousine, limo;0.0289925;trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi;0.0220716;go-kart;0.0174973;airliner;0.0142972;ladle;0.0135056
15.3791885_100.1634307_300_2013-09_9_Car;hippopotamus, hippo, river horse, Hippopotamus amphibius;0.0549286;seashore, coast, seacoast, sea-coast;0.0343429;water buffalo, water ox, Asiatic buffalo, Bubalus bubalis;0.0282213;bison;0.0231099;warthog;0.0223794
15.3791885_100.1634307_60_2013-09_5_Tree;dam, dike, dyke;0.0607289;breakwater, groin, groyne, mole, bulwark, seawall, jetty;0.0445158;worm fence, snake fence, snake-rail fence, Virginia fence;0.0401094;plow, plough;0.0347461;lakeside, lakeshore;0.0241183
15.39778942580405_100.1607661999105_0_2013-09_8_Tree;mountain bike, all-terrain bike, off-roader;0.0553616;valley, vale;0.0424417;lakeside, lakeshore;0.0309959;megalith, megalithic structure;0.0215118;apiary, bee house;0.0204487
15.37775569822261_100.1625135245274_120_2013-09_16_Road;geyser;0.0298571;seashore, coast, seacoast, sea-coast;0.0263394;volcano;0.0231965;beacon, lighthouse, beacon light, pharos;0.0180008;drilling platform, offshore rig;0.0108247
15.40026506803513_100.1582357079253_0_2013-09_7_Tree;mountain bike, all-terrain bike, off-roader;0.163327;lakeside, lakeshore;0.111659;maze, labyrinth;0.083982;oxcart;0.0535577;seashore, coast, seacoast, sea-coast;0.0377534
15.3858059068312_100.1499430623159_120_2013-07_13_Road;seashore, coast, seacoast, sea-coast;0.205801;valley, vale;0.0331101;cliff, drop, drop-off;0.0326121;volcano;0.0310425;aircraft carrier, carrier, flattop, attack aircraft carrier;0.027843
15.38857017531025_100.1627626709211_0_2013-09_12_Road;mountain bike, all-terrain bike, off-roader;0.710913;unicycle, monocycle;0.0538267;bicycle-built-for-two, tandem bicycle, tandem;0.024027;horse cart, horse-cart;0.00579763;tricycle, trike, velocipede;0.00407857
15.38567349809598_100.1502749611925_0_2016-10_10_Road;broom;0.0320092;sandbar, sand bar;0.028068;mousetrap;0.0274121;hammer;0.0218591;revolver, six-gun, six-shooter;0.0198346
15.37854655019533_100.1630508621637_180_2013-09_10_Road;volcano;0.0377437;dam, dike, dyke;0.0306874;valley, vale;0.0294284;sandbar, sand bar;0.0290268;cliff, drop, drop-off;0.0200356
15.37831049920183_100.1672257386117_300_2013-09_5_Bicyclist;alp;0.0598466;worm fence, snake fence, snake-rail fence, Virginia fence;0.0573654;radio telescope, radio reflector;0.0515527;megalith, megalithic structure;0.0434125;llama;0.031652
15.39407316563496_100.1620366648801_120_2013-09_15_Road;tick;0.0629085;nail;0.0256106;thimble;0.0174471;broom;0.0143416;lighter, light, igniter, ignitor;0.0122645
15.38601740737387_100.1501582547922_120_2016-10_7_Road;unicycle, monocycle;0.102949;bicycle-built-for-two, tandem bicycle, tandem;0.0961491;trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi;0.0512093;oxcart;0.0470118;alp;0.0331018
15.4017574589887_100.156762063509_60_2013-09_5_Car;megalith, megalithic structure;0.16316;plow, plough;0.150728;parachute, chute;0.0859609;seashore, coast, seacoast, sea-coast;0.0464273;thresher, thrasher, threshing machine;0.0343539
15.37825069760012_100.1677490796969_300_2013-09_12_Pedestrian;tench, Tinca tinca;0.0237932;worm fence, snake fence, snake-rail fence, Virginia fence;0.0186704;English setter;0.0185533;German short-haired pointer;0.0169068;promontory, headland, head, foreland;0.014259
15.37798067527228_100.1699762300304_300_2013-09_15_Road;dam, dike, dyke;0.0697793;valley, vale;0.0440406;thatch, thatched roof;0.0312593;mountain bike, all-terrain bike, off-roader;0.0252917;cliff, drop, drop-off;0.0227365
15.37831049920183_100.1672257386117_300_2013-09_9_Pavement;macaque;0.0700747;patas, hussar monkey, Erythrocebus patas;0.0645802;titi, titi monkey;0.0574428;valley, vale;0.0349319;dam, dike, dyke;0.0306393
15.38158436038527_100.1636965683398_0_2013-09_11_Road;mountain bike, all-terrain bike, off-roader;0.249047;Arabian camel, dromedary, Camelus dromedarius;0.0565523;unicycle, monocycle;0.0216085;horse cart, horse-cart;0.015506;warthog;0.0142114
15.37826720172826_100.1527900731883_120_2016-10_10_Sky;plane, carpenter's plane, woodworking plane;0.046488;aircraft carrier, carrier, flattop, attack aircraft carrier;0.0445942;unicycle, monocycle;0.0253781;tennis ball;0.021387;hammer;0.0209953
15.38084916780254_100.1637878937341_0_2013-09_16_Road;dam, dike, dyke;0.134568;bobsled, bobsleigh, bob;0.103558;snowplow, snowplough;0.0214931;lakeside, lakeshore;0.0196333;horse cart, horse-cart;0.0180802
15.38161496791906_100.1513736994544_60_2013-07_12_Road;submarine, pigboat, sub, U-boat;0.0971147;aircraft carrier, carrier, flattop, attack aircraft carrier;0.0854312;seashore, coast, seacoast, sea-coast;0.0530579;racket, racquet;0.0247806;promontory, headland, head, foreland;0.0180339
15.3848916075261_100.1632634903036_240_2013-09_5_Tree;seashore, coast, seacoast, sea-coast;0.109103;promontory, headland, head, foreland;0.0536118;mountain bike, all-terrain bike, off-roader;0.0484302;sandbar, sand bar;0.0430236;lakeside, lakeshore;0.0416614
15.38963148269723_100.148643714996_120_2013-07_12_Road;nematode, nematode worm, roundworm;0.156599;quill, quill pen;0.0381853;paper towel;0.0312054;ladle;0.0235826;hair slide;0.0203912
15.38791147282855_100.1495172476174_60_2016-10_7_Tree;radio telescope, radio reflector;0.10465;car mirror;0.0358523;lakeside, lakeshore;0.0308051;seashore, coast, seacoast, sea-coast;0.0290324;trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi;0.0268058
15.38348709850502_100.1507369195242_120_2013-07_8_Pavement;dam, dike, dyke;0.0508137;trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi;0.0427689;seashore, coast, seacoast, sea-coast;0.0418276;skunk, polecat, wood pussy;0.0293676;sandbar, sand bar;0.0216231
15.40204558852603_100.1564762206559_300_2013-09_9_Tree;valley, vale;0.56313;cliff, drop, drop-off;0.0650281;alp;0.0362825;mountain bike, all-terrain bike, off-roader;0.0335397;promontory, headland, head, foreland;0.0182791
15.38261138458177_100.1513148433241_0_2016-10_8_Tree;trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi;0.0840311;radio telescope, radio reflector;0.0751273;car mirror;0.0480526;worm fence, snake fence, snake-rail fence, Virginia fence;0.0403184;horse cart, horse-cart;0.0338519
15.38963148269723_100.148643714996_300_2013-07_16_Road;fur coat;0.085394;Arctic fox, white fox, Alopex lagopus;0.0478303;broom;0.0414607;komondor;0.0319061;Samoyed, Samoyede;0.0285113
15.38916610781019_100.1488056605767_180_2013-07_7_SignSymbol;mobile home, manufactured home;0.45862;moving van;0.106028;trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi;0.0493976;lakeside, lakeshore;0.0280675;passenger car, coach, carriage;0.0252687
15.38580981450201_100.1631497147037_60_2013-09_8_Tree;valley, vale;0.174113;lakeside, lakeshore;0.151965;alp;0.0599807;radio telescope, radio reflector;0.0590626;seashore, coast, seacoast, sea-coast;0.0349608
15.38158436038527_100.1636965683398_60_2013-09_7_Tree;lakeside, lakeshore;0.427245;park bench;0.0384894;worm fence, snake fence, snake-rail fence, Virginia fence;0.0354031;stone wall;0.0187435;gazelle;0.0179506
15.37875590894665_100.1637294982522_120_2013-09_5_Tree;worm fence, snake fence, snake-rail fence, Virginia fence;0.289734;alp;0.0300662;megalith, megalithic structure;0.02522;hay;0.0219727;stone wall;0.0199475
15.3848916075261_100.1632634903036_240_2013-09_12_Tree;mountain bike, all-terrain bike, off-roader;0.0519008;hartebeest;0.0310826;tench, Tinca tinca;0.0300482;barracouta, snoek;0.026245;promontory, headland, head, foreland;0.0185162
15.38037069024209_100.1517971507086_60_2013-07_16_Sky;seashore, coast, seacoast, sea-coast;0.128607;sandbar, sand bar;0.0631104;leatherback turtle, leatherback, leathery turtle, Dermochelys coriacea;0.0258479;dingo, warrigal, warragal, Canis dingo;0.0253933;whippet;0.0170627
15.40060493389749_100.1578921065457_180_2013-09_16_Road;mountain bike, all-terrain bike, off-roader;0.0764896;seashore, coast, seacoast, sea-coast;0.051899;valley, vale;0.033952;lakeside, lakeshore;0.017502;cliff, drop, drop-off;0.0118871
15.38958265644966_100.148935375637_180_2016-10_14_Road;broom;0.58534;komondor;0.174174;tick;0.0827467;porcupine, hedgehog;0.0201494;paintbrush;0.0100513
15.38207965704545_100.1512157151918_60_2013-07_12_Sky;aircraft carrier, carrier, flattop, attack aircraft carrier;0.245107;missile;0.0664292;airliner;0.0594195;speedboat;0.0545123;submarine, pigboat, sub, U-boat;0.0545028
15.38086663217014_100.151907544251_120_2016-10_14_Road;bobsled, bobsleigh, bob;0.0686916;letter opener, paper knife, paperknife;0.0574428;scabbard;0.0459682;ballpoint, ballpoint pen, ballpen, Biro;0.0299418;Samoyed, Samoyede;0.0297604
15.39492555565796_100.1619210958695_120_2013-09_9_Road;mountain bike, all-terrain bike, off-roader;0.0506612;sandbar, sand bar;0.0272247;oxcart;0.0194467;unicycle, monocycle;0.0194211;gazelle;0.014377
15.38261138458177_100.1513148433241_300_2016-10_9_Road;limousine, limo;0.733078;go-kart;0.0152199;minivan;0.0123621;passenger car, coach, carriage;0.0101686;unicycle, monocycle;0.00797586
15.39356869984307_100.1621032552129_240_2013-09_14_Road;banded gecko;0.0282258;thunder snake, worm snake, Carphophis amoenus;0.0238537;Indian cobra, Naja naja;0.0222137;barn spider, Araneus cavaticus;0.0204833;quill, quill pen;0.019107
15.39356869984307_100.1621032552129_240_2013-09_7_Pedestrian;barn;0.134533;radio telescope, radio reflector;0.065904;valley, vale;0.0524955;alp;0.0366601;mobile home, manufactured home;0.0362585
15.40204558852603_100.1564762206559_300_2013-09_11_Road;gown;0.449549;overskirt;0.0921209;hoopskirt, crinoline;0.0699354;geyser;0.0477287;coffeepot;0.00809096
15.38435896839772_100.1504391517015_0_2013-07_8_Pavement;seashore, coast, seacoast, sea-coast;0.214126;trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi;0.0843219;horse cart, horse-cart;0.0315478;racer, race car, racing car;0.030679;promontory, headland, head, foreland;0.0279511
15.37584476723249_100.1612115932029_300_2013-09_14_Road;seashore, coast, seacoast, sea-coast;0.103316;geyser;0.0991207;leatherback turtle, leatherback, leathery turtle, Dermochelys coriacea;0.0391144;amphibian, amphibious vehicle;0.0324133;sandbar, sand bar;0.0272543
15.38723806158132_100.162963528896_180_2013-09_5_Tree;radio telescope, radio reflector;0.150696;worm fence, snake fence, snake-rail fence, Virginia fence;0.126695;valley, vale;0.0998993;solar dish, solar collector, solar furnace;0.0324398;lakeside, lakeshore;0.0305861
15.37942524726171_100.1521194190388_300_2013-07_9_Tree;valley, vale;0.238798;alp;0.162931;mountain bike, all-terrain bike, off-roader;0.0340373;promontory, headland, head, foreland;0.0307209;cliff, drop, drop-off;0.0220303
15.38387157581406_100.1506059146679_120_2013-07_11_Road;aircraft carrier, carrier, flattop, attack aircraft carrier;0.0437897;unicycle, monocycle;0.0331022;go-kart;0.0237208;shopping cart;0.0227775;limousine, limo;0.0183835
15.40106727965174_100.1574273872954_120_2013-09_14_Road;shower curtain;0.059792;overskirt;0.0346428;gown;0.0282848;hoopskirt, crinoline;0.0211729;ice lolly, lolly, lollipop, popsicle;0.0160115
15.3786497501967_100.1645522825433_60_2013-09_8_Road;dam, dike, dyke;0.062834;steel arch bridge;0.057596;worm fence, snake fence, snake-rail fence, Virginia fence;0.0526948;rapeseed;0.0266129;pole;0.0253523
15.38352833773457_100.1510030178884_120_2016-10_11_Road;bobsled, bobsleigh, bob;0.033377;barbell;0.0175515;rifle;0.0144873;unicycle, monocycle;0.0134678;nail;0.0128854
15.39356869984307_100.1621032552129_300_2013-09_7_Tree;worm fence, snake fence, snake-rail fence, Virginia fence;0.0922631;maze, labyrinth;0.052235;mobile home, manufactured home;0.0435224;valley, vale;0.0408667;stone wall;0.0389967
15.37869984758432_100.164164002316_60_2013-09_16_Road;komondor;0.0246817;standard poodle;0.0226516;Angora, Angora rabbit;0.0205595;gown;0.0161843;Old English sheepdog, bobtail;0.016091
15.38624621217262_100.1497918224571_300_2013-07_9_Tree;alp;0.0964341;worm fence, snake fence, snake-rail fence, Virginia fence;0.0627066;mountain bike, all-terrain bike, off-roader;0.0533937;valley, vale;0.0434721;stone wall;0.0289616
15.38475951611483_100.1503020496336_240_2013-07_16_Road;seashore, coast, seacoast, sea-coast;0.24483;sandbar, sand bar;0.141903;lakeside, lakeshore;0.0680908;dam, dike, dyke;0.0271646;breakwater, groin, groyne, mole, bulwark, seawall, jetty;0.0178404
15.38536687768504_100.1632045994446_240_2013-09_15_Road;seashore, coast, seacoast, sea-coast;0.100879;sandbar, sand bar;0.0575322;leatherback turtle, leatherback, leathery turtle, Dermochelys coriacea;0.0442289;racer, race car, racing car;0.016921;French bulldog;0.014214
15.37793135414132_100.1703782628927_120_2013-09_16_Car;plastic bag;0.148437;gown;0.0749798;mosquito net;0.066207;tench, Tinca tinca;0.0423863;hoopskirt, crinoline;0.0260956
15.39289598448956_100.1621904183043_0_2013-09_13_Road;briard;0.04828;llama;0.0437855;baboon;0.0312765;porcupine, hedgehog;0.024865;macaque;0.0204112
15.38651052044144_100.1499913964046_180_2016-10_12_Sky;aircraft carrier, carrier, flattop, attack aircraft carrier;0.0376433;unicycle, monocycle;0.0370835;missile;0.0319949;limousine, limo;0.030185;tennis ball;0.0250777
15.39356869984307_100.1621032552129_120_2013-09_15_Road;quill, quill pen;0.0277924;nail;0.022538;horned viper, cerastes, sand viper, horned asp, Cerastes cornutus;0.0185779;tick;0.0183223;banded gecko;0.0169501
15.38285994268672_100.1509504379165_180_2013-07_12_Tree;valley, vale;0.148065;mountain bike, all-terrain bike, off-roader;0.0745306;alp;0.0719375;promontory, headland, head, foreland;0.0612776;tench, Tinca tinca;0.0354555
15.38789818775158_100.1492399294562_60_2013-07_10_Road;submarine, pigboat, sub, U-boat;0.0438792;aircraft carrier, carrier, flattop, attack aircraft carrier;0.0331387;sandbar, sand bar;0.0331135;missile;0.0279749;maze, labyrinth;0.0266319
15.39576535135476_100.1618067615199_60_2013-09_11_Road;sandbar, sand bar;0.0557189;common newt, Triturus vulgaris;0.0369329;megalith, megalithic structure;0.0203602;cliff, drop, drop-off;0.0184639;tailed frog, bell toad, ribbed toad, tailed toad, Ascaphus trui;0.0171029
15.38431124416025_100.1507375750836_300_2016-10_8_Road;sandbar, sand bar;0.357278;trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi;0.0602649;seashore, coast, seacoast, sea-coast;0.0529423;racer, race car, racing car;0.0425604;Crock Pot;0.021573
15.37659927489358_100.1617278117959_0_2013-09_5_Tree;tench, Tinca tinca;0.0635159;skunk, polecat, wood pussy;0.0198055;wood rabbit, cottontail, cottontail rabbit;0.0172938;polecat, fitch, foulmart, foumart, Mustela putorius;0.0157489;barracouta, snoek;0.0154625
15.37814760815427_100.1686003244064_60_2013-09_8_Road;dam, dike, dyke;0.286202;worm fence, snake fence, snake-rail fence, Virginia fence;0.0347961;mountain bike, all-terrain bike, off-roader;0.0293561;valley, vale;0.0255456;lakeside, lakeshore;0.022317
15.39356869984307_100.1621032552129_180_2013-09_8_Tree;worm fence, snake fence, snake-rail fence, Virginia fence;0.307746;valley, vale;0.0372395;harvester, reaper;0.0328032;rapeseed;0.0324379;stone wall;0.0308299
15.37776163256824_100.1526959133353_0_2013-07_13_Road;cliff, drop, drop-off;0.0637954;mountain bike, all-terrain bike, off-roader;0.0609662;valley, vale;0.0542078;maze, labyrinth;0.0407114;dam, dike, dyke;0.0370879
15.39492555565796_100.1619210958695_300_2013-09_7_SignSymbol;mountain bike, all-terrain bike, off-roader;0.198521;lakeside, lakeshore;0.0682068;worm fence, snake fence, snake-rail fence, Virginia fence;0.043938;alp;0.042006;valley, vale;0.0405199
15.38080873887222_100.1516480750733_300_2013-07_13_Road;go-kart;0.0450087;tennis ball;0.0335394;bicycle-built-for-two, tandem bicycle, tandem;0.0330853;unicycle, monocycle;0.0316256;worm fence, snake fence, snake-rail fence, Virginia fence;0.0301088
15.37957544962369_100.1523455062027_300_2016-10_13_Road;sandbar, sand bar;0.136374;Arctic fox, white fox, Alopex lagopus;0.064419;seashore, coast, seacoast, sea-coast;0.0266547;West Highland white terrier;0.0258836;Samoyed, Samoyede;0.0250829
15.3786497501967_100.1645522825433_0_2013-09_8_Tree;maze, labyrinth;0.207671;golf ball;0.0857515;megalith, megalithic structure;0.0593064;harvester, reaper;0.0388865;hay;0.0374132
15.38750109955465_100.1496561521451_240_2016-10_9_Road;Band Aid;0.174971;ladle;0.0326428;paper towel;0.0241784;balance beam, beam;0.0210974;carton;0.0206282
15.37835572222161_100.166826522049_240_2013-09_9_Pedestrian;mountain bike, all-terrain bike, off-roader;0.172825;maze, labyrinth;0.0690369;worm fence, snake fence, snake-rail fence, Virginia fence;0.0352987;tench, Tinca tinca;0.0287576;valley, vale;0.0286329
15.37869984758432_100.164164002316_300_2013-09_6_Road;worm fence, snake fence, snake-rail fence, Virginia fence;0.450255;lakeside, lakeshore;0.0241457;thatch, thatched roof;0.0220529;stone wall;0.0169639;plow, plough;0.0165495
15.39289598448956_100.1621904183043_240_2013-09_5_Tree;mountain bike, all-terrain bike, off-roader;0.0976122;oxcart;0.0462257;unicycle, monocycle;0.0390604;valley, vale;0.0250049;worm fence, snake fence, snake-rail fence, Virginia fence;0.0236272
15.37847372318549_100.165914767185_240_2013-09_5_Tree;megalith, megalithic structure;0.0780029;stone wall;0.0589023;worm fence, snake fence, snake-rail fence, Virginia fence;0.0425303;alp;0.030631;ibex, Capra ibex;0.0193283
15.39407316563496_100.1620366648801_240_2013-09_6_Tree;worm fence, snake fence, snake-rail fence, Virginia fence;0.224903;steel arch bridge;0.120083;lakeside, lakeshore;0.0549452;valley, vale;0.0516587;maze, labyrinth;0.0460784
15.38723806158132_100.162963528896_60_2013-09_16_Road;sandbar, sand bar;0.0458503;bobsled, bobsleigh, bob;0.0369199;seashore, coast, seacoast, sea-coast;0.023615;dam, dike, dyke;0.0218995;snowplow, snowplough;0.0138722
15.3858059068312_100.1499430623159_60_2013-07_8_Bicyclist;racer, race car, racing car;0.273276;airliner;0.0941197;warplane, military plane;0.060308;trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi;0.0599731;seashore, coast, seacoast, sea-coast;0.0521121
15.37854655019533_100.1630508621637_0_2013-09_7_Tree;lakeside, lakeshore;0.224898;seashore, coast, seacoast, sea-coast;0.129643;valley, vale;0.0682985;worm fence, snake fence, snake-rail fence, Virginia fence;0.0675031;promontory, headland, head, foreland;0.0641607
15.3791885_100.1634307_240_2013-09_7_Tree;tench, Tinca tinca;0.0448012;valley, vale;0.0416634;Old English sheepdog, bobtail;0.031177;worm fence, snake fence, snake-rail fence, Virginia fence;0.0301536;maze, labyrinth;0.023173
15.3848916075261_100.1632634903036_0_2013-09_11_Road;hoopskirt, crinoline;0.0330768;dam, dike, dyke;0.0161377;gown;0.0114355;broom;0.0102653;spindle;0.00789955
15.38963148269723_100.148643714996_60_2013-07_10_Sky;seashore, coast, seacoast, sea-coast;0.105345;sandbar, sand bar;0.0979932;breakwater, groin, groyne, mole, bulwark, seawall, jetty;0.0419367;unicycle, monocycle;0.0313268;aircraft carrier, carrier, flattop, attack aircraft carrier;0.0297896
